Country Name,Country Code,Indicator Name,FINAL,dd
Trinidad and Tobago,TTO,Poverty headcount ratio at rural poverty line (% of rural population),,
Trinidad and Tobago,TTO,Poverty gap at urban poverty line (%),,
Trinidad and Tobago,TTO,Poverty headcount ratio at urban poverty line (% of urban population),,
Tunisia,TUN,Income share held by second 20%,1.14,
Tunisia,TUN,Income share held by third 20%,14.74,
Tunisia,TUN,Income share held by fourth 20%,21.32,
Tunisia,TUN,Income share held by highest 20%,47.88,
Tunisia,TUN,Income share held by highest 10%,32.45,
Tunisia,TUN,Income share held by lowest 10%,2.42,
Tunisia,TUN,Income share held by lowest 20%,5.92,
Tunisia,TUN,Poverty headcount ratio at $2 a day (PPP) (% of population),8.6,
Tunisia,TUN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),1.35,
Tunisia,TUN,Poverty gap at $2 a day (PPP) (%),1.76,
Tunisia,TUN,Poverty gap at $1.25 a day (PPP) (%),0.28,
Tunisia,TUN,GINI index,41.42,
Tunisia,TUN,Poverty gap at national poverty line (%),,
Tunisia,TUN,Poverty headcount ratio at national poverty line (% of population),15.5,
Tunisia,TUN,Poverty gap at rural poverty line (%),,
Tunisia,TUN,Poverty headcount ratio at rural poverty line (% of rural population),,
Tunisia,TUN,Poverty gap at urban poverty line (%),,
Tunisia,TUN,Poverty headcount ratio at urban poverty line (% of urban population),,
Turkey,TUR,Income share held by second 20%,1.93,
Turkey,TUR,Income share held by third 20%,15.89,
Turkey,TUR,Income share held by fourth 20%,22.42,
Turkey,TUR,Income share held by highest 20%,45.6,
Turkey,TUR,Income share held by highest 10%,29.35,
Turkey,TUR,Income share held by lowest 10%,2.11,
Turkey,TUR,Income share held by lowest 20%,5.7,
Turkey,TUR,Poverty headcount ratio at $2 a day (PPP) (% of population),4.16,
Turkey,TUR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),1.13,
Turkey,TUR,Poverty gap at $2 a day (PPP) (%),0.74,
Turkey,TUR,Poverty gap at $1.25 a day (PPP) (%),0.37,
Turkey,TUR,GINI index,38.95,
Turkey,TUR,Poverty gap at national poverty line (%),,
Turkey,TUR,Poverty headcount ratio at national poverty line (% of population),18.1,
Turkey,TUR,Poverty gap at rural poverty line (%),,
Turkey,TUR,Poverty headcount ratio at rural poverty line (% of rural population),38.7,
Turkey,TUR,Poverty gap at urban poverty line (%),,
Turkey,TUR,Poverty headcount ratio at urban poverty line (% of urban population),8.9,
Turkmenistan,TKM,Income share held by second 20%,,
Turkmenistan,TKM,Income share held by third 20%,,
Turkmenistan,TKM,Income share held by fourth 20%,,
Turkmenistan,TKM,Income share held by highest 20%,,
Turkmenistan,TKM,Income share held by highest 10%,,
Turkmenistan,TKM,Income share held by lowest 10%,,
Turkmenistan,TKM,Income share held by lowest 20%,,
Turkmenistan,TKM,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Turkmenistan,TKM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Turkmenistan,TKM,Poverty gap at $2 a day (PPP) (%),,
Turkmenistan,TKM,Poverty gap at $1.25 a day (PPP) (%),,
Turkmenistan,TKM,GINI index,,
Turkmenistan,TKM,Poverty gap at national poverty line (%),,
Turkmenistan,TKM,Poverty headcount ratio at national poverty line (% of population),,
Turkmenistan,TKM,Poverty gap at rural poverty line (%),,
Turkmenistan,TKM,Poverty headcount ratio at rural poverty line (% of rural population),,
Turkmenistan,TKM,Poverty gap at urban poverty line (%),,
Turkmenistan,TKM,Poverty headcount ratio at urban poverty line (% of urban population),,
Turks and Caicos Islands,TCA,Income share held by second 20%,,
Turks and Caicos Islands,TCA,Income share held by third 20%,,
Turks and Caicos Islands,TCA,Income share held by fourth 20%,,
Turks and Caicos Islands,TCA,Income share held by highest 20%,,
Turks and Caicos Islands,TCA,Income share held by highest 10%,,
Turks and Caicos Islands,TCA,Income share held by lowest 10%,,
Turks and Caicos Islands,TCA,Income share held by lowest 20%,,
Turks and Caicos Islands,TCA,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Turks and Caicos Islands,TCA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Turks and Caicos Islands,TCA,Poverty gap at $2 a day (PPP) (%),,
Turks and Caicos Islands,TCA,Poverty gap at $1.25 a day (PPP) (%),,
Turks and Caicos Islands,TCA,GINI index,,
Turks and Caicos Islands,TCA,Poverty gap at national poverty line (%),,
Turks and Caicos Islands,TCA,Poverty headcount ratio at national poverty line (% of population),,
Turks and Caicos Islands,TCA,Poverty gap at rural poverty line (%),,
Turks and Caicos Islands,TCA,Poverty headcount ratio at rural poverty line (% of rural population),,
Turks and Caicos Islands,TCA,Poverty gap at urban poverty line (%),,
Turks and Caicos Islands,TCA,Poverty headcount ratio at urban poverty line (% of urban population),,
Tuvalu,TUV,Income share held by second 20%,,
Tuvalu,TUV,Income share held by third 20%,,
Tuvalu,TUV,Income share held by fourth 20%,,
Tuvalu,TUV,Income share held by highest 20%,,
Tuvalu,TUV,Income share held by highest 10%,,
Tuvalu,TUV,Income share held by lowest 10%,,
Tuvalu,TUV,Income share held by lowest 20%,,
Tuvalu,TUV,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Tuvalu,TUV,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Tuvalu,TUV,Poverty gap at $2 a day (PPP) (%),,
Tuvalu,TUV,Poverty gap at $1.25 a day (PPP) (%),,
Tuvalu,TUV,GINI index,,
Tuvalu,TUV,Poverty gap at national poverty line (%),,
Tuvalu,TUV,Poverty headcount ratio at national poverty line (% of population),,
Tuvalu,TUV,Poverty gap at rural poverty line (%),,
Tuvalu,TUV,Poverty headcount ratio at rural poverty line (% of rural population),,
Tuvalu,TUV,Poverty gap at urban poverty line (%),,
Tuvalu,TUV,Poverty headcount ratio at urban poverty line (% of urban population),,
Uganda,UGA,Income share held by second 20%,9.64,
Uganda,UGA,Income share held by third 20%,13.76,
Uganda,UGA,Income share held by fourth 20%,2.3,
Uganda,UGA,Income share held by highest 20%,5.73,
Uganda,UGA,Income share held by highest 10%,36.1,
Uganda,UGA,Income share held by lowest 10%,2.35,
Uganda,UGA,Income share held by lowest 20%,5.84,
Uganda,UGA,Poverty headcount ratio at $2 a day (PPP) (% of population),64.74,
Uganda,UGA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),38.1,
Uganda,UGA,Poverty gap at $2 a day (PPP) (%),27.37,
Uganda,UGA,Poverty gap at $1.25 a day (PPP) (%),12.21,
Uganda,UGA,GINI index,44.3,
Uganda,UGA,Poverty gap at national poverty line (%),6.8,
Uganda,UGA,Poverty headcount ratio at national poverty line (% of population),24.5,
Uganda,UGA,Poverty gap at rural poverty line (%),7.6,
Uganda,UGA,Poverty headcount ratio at rural poverty line (% of rural population),27.2,
Uganda,UGA,Poverty gap at urban poverty line (%),1.8,
Uganda,UGA,Poverty headcount ratio at urban poverty line (% of urban population),9.1,
Ukraine,UKR,Income share held by second 20%,13.95,
Ukraine,UKR,Income share held by third 20%,17.69,
Ukraine,UKR,Income share held by fourth 20%,22.37,
Ukraine,UKR,Income share held by highest 20%,36.32,
Ukraine,UKR,Income share held by highest 10%,22.4,
Ukraine,UKR,Income share held by lowest 10%,4.2,
Ukraine,UKR,Income share held by lowest 20%,9.67,
Ukraine,UKR,Poverty headcount ratio at $2 a day (PPP) (% of population),0.17,
Ukraine,UKR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),0.6,
Ukraine,UKR,Poverty gap at $2 a day (PPP) (%),0.6,
Ukraine,UKR,Poverty gap at $1.25 a day (PPP) (%),0.4,
Ukraine,UKR,GINI index,26.44,
Ukraine,UKR,Poverty gap at national poverty line (%),0.4,
Ukraine,UKR,Poverty headcount ratio at national poverty line (% of population),2.9,
Ukraine,UKR,Poverty gap at rural poverty line (%),0.7,
Ukraine,UKR,Poverty headcount ratio at rural poverty line (% of rural population),4.7,
Ukraine,UKR,Poverty gap at urban poverty line (%),0.3,
Ukraine,UKR,Poverty headcount ratio at urban poverty line (% of urban population),2,
United Arab Emirates,ARE,Income share held by second 20%,,
United Arab Emirates,ARE,Income share held by third 20%,,
United Arab Emirates,ARE,Income share held by fourth 20%,,
United Arab Emirates,ARE,Income share held by highest 20%,,
United Arab Emirates,ARE,Income share held by highest 10%,,
United Arab Emirates,ARE,Income share held by lowest 10%,,
United Arab Emirates,ARE,Income share held by lowest 20%,,
United Arab Emirates,ARE,Poverty headcount ratio at $2 a day (PPP) (% of population),,
United Arab Emirates,ARE,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
United Arab Emirates,ARE,Poverty gap at $2 a day (PPP) (%),,
United Arab Emirates,ARE,Poverty gap at $1.25 a day (PPP) (%),,
United Arab Emirates,ARE,GINI index,,
United Arab Emirates,ARE,Poverty gap at national poverty line (%),,
United Arab Emirates,ARE,Poverty headcount ratio at national poverty line (% of population),,
United Arab Emirates,ARE,Poverty gap at rural poverty line (%),,
United Arab Emirates,ARE,Poverty headcount ratio at rural poverty line (% of rural population),,
United Arab Emirates,ARE,Poverty gap at urban poverty line (%),,
United Arab Emirates,ARE,Poverty headcount ratio at urban poverty line (% of urban population),,
United Kingdom,GBR,Income share held by second 20%,,
United Kingdom,GBR,Income share held by third 20%,,
United Kingdom,GBR,Income share held by fourth 20%,,
United Kingdom,GBR,Income share held by highest 20%,,
United Kingdom,GBR,Income share held by highest 10%,,
United Kingdom,GBR,Income share held by lowest 10%,,
United Kingdom,GBR,Income share held by lowest 20%,,
United Kingdom,GBR,Poverty headcount ratio at $2 a day (PPP) (% of population),,
United Kingdom,GBR,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
United Kingdom,GBR,Poverty gap at $2 a day (PPP) (%),,
United Kingdom,GBR,Poverty gap at $1.25 a day (PPP) (%),,
United Kingdom,GBR,GINI index,,
United Kingdom,GBR,Poverty gap at national poverty line (%),,
United Kingdom,GBR,Poverty headcount ratio at national poverty line (% of population),,
United Kingdom,GBR,Poverty gap at rural poverty line (%),,
United Kingdom,GBR,Poverty headcount ratio at rural poverty line (% of rural population),,
United Kingdom,GBR,Poverty gap at urban poverty line (%),,
United Kingdom,GBR,Poverty headcount ratio at urban poverty line (% of urban population),,
United States,USA,Income share held by second 20%,1.68,
United States,USA,Income share held by third 20%,15.66,
United States,USA,Income share held by fourth 20%,22.4,
United States,USA,Income share held by highest 20%,45.82,
United States,USA,Income share held by highest 10%,29.85,
United States,USA,Income share held by lowest 10%,1.88,
United States,USA,Income share held by lowest 20%,5.44,
United States,USA,Poverty headcount ratio at $2 a day (PPP) (% of population),,
United States,USA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
United States,USA,Poverty gap at $2 a day (PPP) (%),,
United States,USA,Poverty gap at $1.25 a day (PPP) (%),,
United States,USA,GINI index,4.81,
United States,USA,Poverty gap at national poverty line (%),,
United States,USA,Poverty headcount ratio at national poverty line (% of population),,
United States,USA,Poverty gap at rural poverty line (%),,
United States,USA,Poverty headcount ratio at rural poverty line (% of rural population),,
United States,USA,Poverty gap at urban poverty line (%),,
United States,USA,Poverty headcount ratio at urban poverty line (% of urban population),,
Uruguay,URY,Income share held by second 20%,8.99,
Uruguay,URY,Income share held by third 20%,13.74,
Uruguay,URY,Income share held by fourth 20%,21.45,
Uruguay,URY,Income share held by highest 20%,5.9,
Uruguay,URY,Income share held by highest 10%,34.36,
Uruguay,URY,Income share held by lowest 10%,1.91,
Uruguay,URY,Income share held by lowest 20%,4.92,
Uruguay,URY,Poverty headcount ratio at $2 a day (PPP) (% of population),1.18,
Uruguay,URY,Poverty headcount ratio at $1.25 a day (PPP) (% of population),0.2,
Uruguay,URY,Poverty gap at $2 a day (PPP) (%),0.26,
Uruguay,URY,Poverty gap at $1.25 a day (PPP) (%),0.7,
Uruguay,URY,GINI index,45.32,
Uruguay,URY,Poverty gap at national poverty line (%),2.5,
Uruguay,URY,Poverty headcount ratio at national poverty line (% of population),13.7,
Uruguay,URY,Poverty gap at rural poverty line (%),1,
Uruguay,URY,Poverty headcount ratio at rural poverty line (% of rural population),6,
Uruguay,URY,Poverty gap at urban poverty line (%),2.6,
Uruguay,URY,Poverty headcount ratio at urban poverty line (% of urban population),14.3,
Uzbekistan,UZB,Income share held by second 20%,11.52,
Uzbekistan,UZB,Income share held by third 20%,15.67,
Uzbekistan,UZB,Income share held by fourth 20%,21.48,
Uzbekistan,UZB,Income share held by highest 20%,44.19,
Uzbekistan,UZB,Income share held by highest 10%,29.47,
Uzbekistan,UZB,Income share held by lowest 10%,2.85,
Uzbekistan,UZB,Income share held by lowest 20%,7.14,
Uzbekistan,UZB,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Uzbekistan,UZB,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Uzbekistan,UZB,Poverty gap at $2 a day (PPP) (%),,
Uzbekistan,UZB,Poverty gap at $1.25 a day (PPP) (%),,
Uzbekistan,UZB,GINI index,36.72,
Uzbekistan,UZB,Poverty gap at national poverty line (%),,
Uzbekistan,UZB,Poverty headcount ratio at national poverty line (% of population),,
Uzbekistan,UZB,Poverty gap at rural poverty line (%),,
Uzbekistan,UZB,Poverty headcount ratio at rural poverty line (% of rural population),,
Uzbekistan,UZB,Poverty gap at urban poverty line (%),,
Uzbekistan,UZB,Poverty headcount ratio at urban poverty line (% of urban population),,
Vanuatu,VUT,Income share held by second 20%,,
Vanuatu,VUT,Income share held by third 20%,,
Vanuatu,VUT,Income share held by fourth 20%,,
Vanuatu,VUT,Income share held by highest 20%,,
Vanuatu,VUT,Income share held by highest 10%,,
Vanuatu,VUT,Income share held by lowest 10%,,
Vanuatu,VUT,Income share held by lowest 20%,,
Vanuatu,VUT,Poverty headcount ratio at $2 a day (PPP) (% of population),,
Vanuatu,VUT,Poverty headcount ratio at $1.25 a day (PPP) (% of population),,
Vanuatu,VUT,Poverty gap at $2 a day (PPP) (%),,
Vanuatu,VUT,Poverty gap at $1.25 a day (PPP) (%),,
Vanuatu,VUT,GINI index,,
Vanuatu,VUT,Poverty gap at national poverty line (%),,
Vanuatu,VUT,Poverty headcount ratio at national poverty line (% of population),,
Vanuatu,VUT,Poverty gap at rural poverty line (%),,
Vanuatu,VUT,Poverty headcount ratio at rural poverty line (% of rural population),,
Vanuatu,VUT,Poverty gap at urban poverty line (%),,
Vanuatu,VUT,Poverty headcount ratio at urban poverty line (% of urban population),,
"Venezuela, RB",VEN,Income share held by second 20%,9.52,
"Venezuela, RB",VEN,Income share held by third 20%,14.6,
"Venezuela, RB",VEN,Income share held by fourth 20%,22.18,
"Venezuela, RB",VEN,Income share held by highest 20%,49.42,
"Venezuela, RB",VEN,Income share held by highest 10%,33.17,
"Venezuela, RB",VEN,Income share held by lowest 10%,1.2,
"Venezuela, RB",VEN,Income share held by lowest 20%,4.28,
"Venezuela, RB",VEN,Poverty headcount ratio at $2 a day (PPP) (% of population),12.91,
"Venezuela, RB",VEN,Poverty headcount ratio at $1.25 a day (PPP) (% of population),6.63,
"Venezuela, RB",VEN,Poverty gap at $2 a day (PPP) (%),5.91,
"Venezuela, RB",VEN,Poverty gap at $1.25 a day (PPP) (%),3.74,
"Venezuela, RB",VEN,GINI index,44.77,
"Venezuela, RB",VEN,Poverty gap at national poverty line (%),,
"Venezuela, RB",VEN,Poverty headcount ratio at national poverty line (% of population),31.9,
"Venezuela, RB",VEN,Poverty gap at rural poverty line (%),,
"Venezuela, RB",VEN,Poverty headcount ratio at rural poverty line (% of rural population),,
"Venezuela, RB",VEN,Poverty gap at urban poverty line (%),,
"Venezuela, RB",VEN,Poverty headcount ratio at urban poverty line (% of urban population),,
Vietnam,VNM,Income share held by second 20%,11.52,
Vietnam,VNM,Income share held by third 20%,15.81,
Vietnam,VNM,Income share held by fourth 20%,21.84,
Vietnam,VNM,Income share held by highest 20%,43.41,
Vietnam,VNM,Income share held by highest 10%,28.21,
Vietnam,VNM,Income share held by lowest 10%,3.18,
Vietnam,VNM,Income share held by lowest 20%,7.42,
Vietnam,VNM,Poverty headcount ratio at $2 a day (PPP) (% of population),43.36,
Vietnam,VNM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),16.85,
Vietnam,VNM,Poverty gap at $2 a day (PPP) (%),13.53,
Vietnam,VNM,Poverty gap at $1.25 a day (PPP) (%),3.75,
Vietnam,VNM,GINI index,35.57,
Vietnam,VNM,Poverty gap at national poverty line (%),,
Vietnam,VNM,Poverty headcount ratio at national poverty line (% of population),14.2,
Vietnam,VNM,Poverty gap at rural poverty line (%),,
Vietnam,VNM,Poverty headcount ratio at rural poverty line (% of rural population),27,
Vietnam,VNM,Poverty gap at urban poverty line (%),,
